id,year,date,descr,class,number,round,gender,weight,junior,adaptive,coxed,final,time_500m,time_1000m,time_1500m,time_2000m
7249,2015,2015-09-04,"WCH Aiguebelette, France",W2x,257,"SA/B 2",women,open,senior,FALSE,coxless,heat,99.11,204.2,310.57,413.7
7250,2015,2015-09-04,"WCH Aiguebelette, France",W2x,257,"SA/B 2",women,open,senior,FALSE,coxless,heat,99.48,203.20,308.77,412.34
7251,2015,2015-09-04,"WCH Aiguebelette, France",W2x,257,"SA/B 2",women,open,senior,FALSE,coxless,heat,99.02,203.37,308.59,411.86
7252,2015,2015-09-04,"WCH Aiguebelette, France",W2x,257,"SA/B 2",women,open,senior,FALSE,coxless,heat,99.92,204.78,311.64,419.05
7253,2015,2015-09-04,"WCH Aiguebelette, France",W2x,257,"SA/B 2",women,open,senior,FALSE,coxless,heat,101.26,208.86,319.07,426.91
7254,2015,2015-09-03,"WCH Aiguebelette, France",W2x,236,"SC/D 1",women,open,senior,FALSE,coxless,heat,109.99,222.16,337.36,449.1
7255,2015,2015-09-03,"WCH Aiguebelette, France",W2x,236,"SC/D 1",women,open,senior,FALSE,coxless,heat,106.94,215.23,322.46,426.21
7256,2015,2015-09-03,"WCH Aiguebelette, France",W2x,236,"SC/D 1",women,open,senior,FALSE,coxless,heat,107.51,214.81,323.27,426.92
7257,2015,2015-09-03,"WCH Aiguebelette, France",W2x,236,"SC/D 1",women,open,senior,FALSE,coxless,heat,106,212.20,320.58,424.74
7258,2015,2015-09-03,"WCH Aiguebelette, France",W2x,236,"SC/D 1",women,open,senior,FALSE,coxless,heat,105.23,211.60,320.76,425.53
7259,2015,2015-09-03,"WCH Aiguebelette, France",W2x,236,"SC/D 1",women,open,senior,FALSE,coxless,heat,104.39,211.53,322.47,431.6
7260,2015,2015-09-03,"WCH Aiguebelette, France",W2x,237,"SC/D 2",women,open,senior,FALSE,coxless,heat,105.08,210.31,318.41,425.27
7261,2015,2015-09-03,"WCH Aiguebelette, France",W2x,237,"SC/D 2",women,open,senior,FALSE,coxless,heat,103.97,209.03,315.1,419.21
7262,2015,2015-09-03,"WCH Aiguebelette, France",W2x,237,"SC/D 2",women,open,senior,FALSE,coxless,heat,102,207.43,314.71,420.02
7263,2015,2015-09-03,"WCH Aiguebelette, France",W2x,237,"SC/D 2",women,open,senior,FALSE,coxless,heat,103.34,207.31,312.84,417.13
7264,2015,2015-09-03,"WCH Aiguebelette, France",W2x,237,"SC/D 2",women,open,senior,FALSE,coxless,heat,103.84,210.25,317.40,421.83
7265,2015,2015-09-03,"WCH Aiguebelette, France",W2x,237,"SC/D 2",women,open,senior,FALSE,coxless,heat,104.9,210.04,317.57,425.03
7266,2015,2015-09-02,"WCH Aiguebelette, France",W2x,171,R1,women,open,senior,FALSE,coxless,heat,106.31,214.38,320.46,424.27
7267,2015,2015-09-02,"WCH Aiguebelette, France",W2x,171,R1,women,open,senior,FALSE,coxless,heat,104.14,212.60,322.74,437.2
7268,2015,2015-09-02,"WCH Aiguebelette, France",W2x,171,R1,women,open,senior,FALSE,coxless,heat,103.11,209.22,315.45,420.91
7269,2015,2015-09-02,"WCH Aiguebelette, France",W2x,171,R1,women,open,senior,FALSE,coxless,heat,107.16,214.5,319.64,422.35
7270,2015,2015-09-02,"WCH Aiguebelette, France",W2x,171,R1,women,open,senior,FALSE,coxless,heat,106.06,214.35,321.31,422.92
7271,2015,2015-09-02,"WCH Aiguebelette, France",W2x,172,R2,women,open,senior,FALSE,coxless,heat,103.07,210.92,318.33,425.34
7272,2015,2015-09-02,"WCH Aiguebelette, France",W2x,172,R2,women,open,senior,FALSE,coxless,heat,104.51,212.6,320.53,427.38
7273,2015,2015-09-02,"WCH Aiguebelette, France",W2x,172,R2,women,open,senior,FALSE,coxless,heat,102.36,208.19,315.24,422.18
7274,2015,2015-09-02,"WCH Aiguebelette, France",W2x,172,R2,women,open,senior,FALSE,coxless,heat,102.58,208.7,314.51,420.59
7275,2015,2015-09-02,"WCH Aiguebelette, France",W2x,172,R2,women,open,senior,FALSE,coxless,heat,104.22,211.86,321.69,431.38
7276,2015,2015-09-02,"WCH Aiguebelette, France",W2x,173,R3,women,open,senior,FALSE,coxless,heat,109.47,220.9,334.1,444.26
7277,2015,2015-09-02,"WCH Aiguebelette, France",W2x,173,R3,women,open,senior,FALSE,coxless,heat,104.39,210.53,317.53,420.57
7278,2015,2015-09-02,"WCH Aiguebelette, France",W2x,173,R3,women,open,senior,FALSE,coxless,heat,102.38,206.73,312.71,418.97
7279,2015,2015-09-02,"WCH Aiguebelette, France",W2x,173,R3,women,open,senior,FALSE,coxless,heat,103.09,209.96,317.55,419.84
7280,2015,2015-09-02,"WCH Aiguebelette, France",W2x,173,R3,women,open,senior,FALSE,coxless,heat,104.66,211.23,318.96,422.78
7281,2015,2015-09-02,"WCH Aiguebelette, France",W2x,174,R4,women,open,senior,FALSE,coxless,heat,105.02,213.35,322.55,432.02
7282,2015,2015-09-02,"WCH Aiguebelette, France",W2x,174,R4,women,open,senior,FALSE,coxless,heat,102.34,207.51,313.57,418.59
7283,2015,2015-09-02,"WCH Aiguebelette, France",W2x,174,R4,women,open,senior,FALSE,coxless,heat,101.94,206.72,312.2,416.85
7284,2015,2015-09-02,"WCH Aiguebelette, France",W2x,174,R4,women,open,senior,FALSE,coxless,heat,104.61,211.4,317,421.48
7285,2015,2015-09-02,"WCH Aiguebelette, France",W2x,174,R4,women,open,senior,FALSE,coxless,heat,105.14,212.62,322.3,434.5
7286,2015,2015-08-31,"WCH Aiguebelette, France",W2x,72,H1,women,open,senior,FALSE,coxless,heat,101.45,203.97,306.7,410.18
7287,2015,2015-08-31,"WCH Aiguebelette, France",W2x,72,H1,women,open,senior,FALSE,coxless,heat,102.57,207.92,317.76,425.78
7288,2015,2015-08-31,"WCH Aiguebelette, France",W2x,72,H1,women,open,senior,FALSE,coxless,heat,103.01,207.34,312.37,417.07
7289,2015,2015-08-31,"WCH Aiguebelette, France",W2x,72,H1,women,open,senior,FALSE,coxless,heat,100.41,203.15,308.2,414.33
7290,2015,2015-08-31,"WCH Aiguebelette, France",W2x,72,H1,women,open,senior,FALSE,coxless,heat,103.69,209.56,316.9,424.52
7291,2015,2015-08-31,"WCH Aiguebelette, France",W2x,72,H1,women,open,senior,FALSE,coxless,heat,102.43,208.09,314.55,419.81
7292,2015,2015-08-31,"WCH Aiguebelette, France",W2x,73,H2,women,open,senior,FALSE,coxless,heat,105.1,212.1,318.32,422.63
7293,2015,2015-08-31,"WCH Aiguebelette, France",W2x,73,H2,women,open,senior,FALSE,coxless,heat,98.63,201.62,306.24,410.65
7294,2015,2015-08-31,"WCH Aiguebelette, France",W2x,73,H2,women,open,senior,FALSE,coxless,heat,102.35,206.37,311.33,414.92
7295,2015,2015-08-31,"WCH Aiguebelette, France",W2x,73,H2,women,open,senior,FALSE,coxless,heat,102.39,209.1,317.91,428.18
7296,2015,2015-08-31,"WCH Aiguebelette, France",W2x,73,H2,women,open,senior,FALSE,coxless,heat,101.25,205.89,312.53,418.68
7297,2015,2015-08-31,"WCH Aiguebelette, France",W2x,73,H2,women,open,senior,FALSE,coxless,heat,100.76,205.38,311.02,414.56
7298,2015,2015-08-31,"WCH Aiguebelette, France",W2x,74,H3,women,open,senior,FALSE,coxless,heat,99.81,203.58,306.4,408.28
7299,2015,2015-08-31,"WCH Aiguebelette, France",W2x,74,H3,women,open,senior,FALSE,coxless,heat,108.63,222.37,336.64,445.94
7300,2015,2015-08-31,"WCH Aiguebelette, France",W2x,74,H3,women,open,senior,FALSE,coxless,heat,99.64,203.59,308.76,413.58
7301,2015,2015-08-31,"WCH Aiguebelette, France",W2x,74,H3,women,open,senior,FALSE,coxless,heat,101.33,206.73,316.25,424.14
7302,2015,2015-08-31,"WCH Aiguebelette, France",W2x,74,H3,women,open,senior,FALSE,coxless,heat,101.17,206.9,314.68,422.21
7303,2015,2015-08-31,"WCH Aiguebelette, France",W2x,74,H3,women,open,senior,FALSE,coxless,heat,99.72,203.3,308.65,411.67
7304,2015,2015-08-31,"WCH Aiguebelette, France",W2x,75,H4,women,open,senior,FALSE,coxless,heat,101.84,207.7,316.17,425.39
7305,2015,2015-08-31,"WCH Aiguebelette, France",W2x,75,H4,women,open,senior,FALSE,coxless,heat,101.1,204.22,308.04,410.08
7306,2015,2015-08-31,"WCH Aiguebelette, France",W2x,75,H4,women,open,senior,FALSE,coxless,heat,103.42,209.07,316.90,420.22
7307,2015,2015-08-31,"WCH Aiguebelette, France",W2x,75,H4,women,open,senior,FALSE,coxless,heat,100.79,206.22,313.34,418.59
7308,2015,2015-08-31,"WCH Aiguebelette, France",W2x,75,H4,women,open,senior,FALSE,coxless,heat,99.13,201.84,305.7,407.78
7309,2015,2015-08-31,"WCH Aiguebelette, France",W2x,75,H4,women,open,senior,FALSE,coxless,heat,101.07,206.99,314.38,420.05
7310,2015,2015-09-04,"WCH Aiguebelette, France",W4-,266,F,women,open,senior,FALSE,coxless,final,96.49,196.81,298.31,396.7
7311,2015,2015-09-04,"WCH Aiguebelette, France",W4-,266,F,women,open,senior,FALSE,coxless,final,93.69,192.60,292.96,391.52
7312,2015,2015-09-04,"WCH Aiguebelette, France",W4-,266,F,women,open,senior,FALSE,coxless,final,93.1,189.29,287.82,385.21
7313,2015,2015-09-04,"WCH Aiguebelette, France",W4-,266,F,women,open,senior,FALSE,coxless,final,96.24,196.16,297.77,395.56
7314,2015,2015-09-04,"WCH Aiguebelette, France",W4-,266,F,women,open,senior,FALSE,coxless,final,97.95,199.94,302.85,403.48
7315,2015,2015-09-02,"WCH Aiguebelette, France",W4-,139,X,women,open,senior,FALSE,coxless,heat,105.49,210.38,313.46,412.72
7316,2015,2015-09-02,"WCH Aiguebelette, France",W4-,139,X,women,open,senior,FALSE,coxless,heat,102.19,206.03,309.7,409.90
7317,2015,2015-09-02,"WCH Aiguebelette, France",W4-,139,X,women,open,senior,FALSE,coxless,heat,103.51,208.98,311.94,411.46
7318,2015,2015-09-02,"WCH Aiguebelette, France",W4-,139,X,women,open,senior,FALSE,coxless,heat,98.97,198.96,300.15,401.04
7319,2015,2015-09-02,"WCH Aiguebelette, France",W4-,139,X,women,open,senior,FALSE,coxless,heat,99.94,203.39,305.33,405.40
7320,2015,2015-09-05,"WCH Aiguebelette, France",W4x,332,FA,women,open,senior,FALSE,coxless,final,93.17,189.79,288.72,387.07
7321,2015,2015-09-05,"WCH Aiguebelette, France",W4x,332,FA,women,open,senior,FALSE,coxless,final,95.91,194.66,294.32,389.69
7322,2015,2015-09-05,"WCH Aiguebelette, France",W4x,332,FA,women,open,senior,FALSE,coxless,final,96.14,193.36,293.72,391.03
7323,2015,2015-09-05,"WCH Aiguebelette, France",W4x,332,FA,women,open,senior,FALSE,coxless,final,92.61,190.08,290.21,388.40
7324,2015,2015-09-05,"WCH Aiguebelette, France",W4x,332,FA,women,open,senior,FALSE,coxless,final,93.93,192.32,292.62,391.01
7325,2015,2015-09-05,"WCH Aiguebelette, France",W4x,332,FA,women,open,senior,FALSE,coxless,final,95.34,193.85,296.57,399.3
7326,2015,2015-09-05,"WCH Aiguebelette, France",W4x,325,FB,women,open,senior,FALSE,coxless,final,94.57,193.23,293.92,393.35
7327,2015,2015-09-05,"WCH Aiguebelette, France",W4x,325,FB,women,open,senior,FALSE,coxless,final,92.92,189.1,286,380.71
7328,2015,2015-09-05,"WCH Aiguebelette, France",W4x,325,FB,women,open,senior,FALSE,coxless,final,94.52,191.37,288.09,381.94
7329,2015,2015-09-05,"WCH Aiguebelette, France",W4x,325,FB,women,open,senior,FALSE,coxless,final,94.25,193.04,293.06,391.28
7330,2015,2015-09-05,"WCH Aiguebelette, France",W4x,325,FB,women,open,senior,FALSE,coxless,final,95.78,196.65,298.88,399.98
7331,2015,2015-09-02,"WCH Aiguebelette, France",W4x,169,R1,women,open,senior,FALSE,coxless,heat,100.02,200.33,302.44,402.89
7332,2015,2015-09-02,"WCH Aiguebelette, France",W4x,169,R1,women,open,senior,FALSE,coxless,heat,99.85,198.82,296.61,390.36
7333,2015,2015-09-02,"WCH Aiguebelette, France",W4x,169,R1,women,open,senior,FALSE,coxless,heat,98.28,197.1,294.54,388.78
7334,2015,2015-09-02,"WCH Aiguebelette, France",W4x,169,R1,women,open,senior,FALSE,coxless,heat,98.21,195.89,294.94,390.2
7335,2015,2015-09-02,"WCH Aiguebelette, France",W4x,169,R1,women,open,senior,FALSE,coxless,heat,100.7,201.88,305.69,409.71
7336,2015,2015-09-02,"WCH Aiguebelette, France",W4x,170,R2,women,open,senior,FALSE,coxless,heat,98.28,196.44,293.90,388.46
7337,2015,2015-09-02,"WCH Aiguebelette, France",W4x,170,R2,women,open,senior,FALSE,coxless,heat,97.11,194.36,291.86,387.28
7338,2015,2015-09-02,"WCH Aiguebelette, France",W4x,170,R2,women,open,senior,FALSE,coxless,heat,95.5,192.23,290.3,386.75
7339,2015,2015-09-02,"WCH Aiguebelette, France",W4x,170,R2,women,open,senior,FALSE,coxless,heat,96.85,196.58,298.15,398.96
7340,2015,2015-08-31,"WCH Aiguebelette, France",W4x,70,H1,women,open,senior,FALSE,coxless,heat,91.34,186.02,281.36,375.24
7341,2015,2015-08-31,"WCH Aiguebelette, France",W4x,70,H1,women,open,senior,FALSE,coxless,heat,94.72,190.68,286.75,380.96
7342,2015,2015-08-31,"WCH Aiguebelette, France",W4x,70,H1,women,open,senior,FALSE,coxless,heat,93.13,188.95,285.21,377
7343,2015,2015-08-31,"WCH Aiguebelette, France",W4x,70,H1,women,open,senior,FALSE,coxless,heat,92.31,187.95,284.78,377.5
7344,2015,2015-08-31,"WCH Aiguebelette, France",W4x,70,H1,women,open,senior,FALSE,coxless,heat,94.31,192.78,292.77,392.76
7345,2015,2015-08-31,"WCH Aiguebelette, France",W4x,70,H1,women,open,senior,FALSE,coxless,heat,95.79,194.23,294.84,394.52
7346,2015,2015-08-31,"WCH Aiguebelette, France",W4x,71,H2,women,open,senior,FALSE,coxless,heat,92.77,187.13,282.65,375.51
7347,2015,2015-08-31,"WCH Aiguebelette, France",W4x,71,H2,women,open,senior,FALSE,coxless,heat,93.31,188.38,285.34,382.12
7348,2015,2015-08-31,"WCH Aiguebelette, France",W4x,71,H2,women,open,senior,FALSE,coxless,heat,92.85,190.02,291.1,391.32
7349,2015,2015-08-31,"WCH Aiguebelette, France",W4x,71,H2,women,open,senior,FALSE,coxless,heat,93.53,187.92,283.19,376.34
7350,2015,2015-08-31,"WCH Aiguebelette, France",W4x,71,H2,women,open,senior,FALSE,coxless,heat,91.81,186.84,284.19,379.21
7351,2015,2015-09-06,"WCH Aiguebelette, France",W8+,344,FA,women,open,senior,FALSE,coxed,final,88.22,180.37,276.31,370.11
7352,2015,2015-09-06,"WCH Aiguebelette, France",W8+,344,FA,women,open,senior,FALSE,coxed,final,88.69,181.12,276.95,372.33
7353,2015,2015-09-06,"WCH Aiguebelette, France",W8+,344,FA,women,open,senior,FALSE,coxed,final,89.46,181.23,275.98,369.05
7354,2015,2015-09-06,"WCH Aiguebelette, France",W8+,344,FA,women,open,senior,FALSE,coxed,final,88.24,178.91,272.17,365.65
7355,2015,2015-09-06,"WCH Aiguebelette, France",W8+,344,FA,women,open,senior,FALSE,coxed,final,89.72,181.46,275.47,368.52
7356,2015,2015-09-06,"WCH Aiguebelette, France",W8+,344,FA,women,open,senior,FALSE,coxed,final,89.49,182.82,278.54,371.48
7357,2015,2015-09-06,"WCH Aiguebelette, France",W8+,337,FB,women,open,senior,FALSE,coxed,final,91.39,184,278.33,370.12
7358,2015,2015-09-06,"WCH Aiguebelette, France",W8+,337,FB,women,open,senior,FALSE,coxed,final,89.86,182.01,276.17,368.27
7359,2015,2015-09-06,"WCH Aiguebelette, France",W8+,337,FB,women,open,senior,FALSE,coxed,final,89.27,181.68,275.06,365.71
7360,2015,2015-09-06,"WCH Aiguebelette, France",W8+,337,FB,women,open,senior,FALSE,coxed,final,89.85,181.47,274.96,366.85
7361,2015,2015-09-02,"WCH Aiguebelette, France",W8+,179,R,women,open,senior,FALSE,coxed,heat,91.95,186.63,282.66,377.03
7362,2015,2015-09-02,"WCH Aiguebelette, France",W8+,179,R,women,open,senior,FALSE,coxed,heat,91.59,186.14,282.59,377.39
7363,2015,2015-09-02,"WCH Aiguebelette, France",W8+,179,R,women,open,senior,FALSE,coxed,heat,92.42,186.17,280.63,371.40
7364,2015,2015-09-02,"WCH Aiguebelette, France",W8+,179,R,women,open,senior,FALSE,coxed,heat,89.94,183.73,278.3,370.78
7365,2015,2015-09-02,"WCH Aiguebelette, France",W8+,179,R,women,open,senior,FALSE,coxed,heat,90.13,183.7,278.47,371.2
7366,2015,2015-09-02,"WCH Aiguebelette, France",W8+,179,R,women,open,senior,FALSE,coxed,heat,93.43,188.58,284.81,380.32
7367,2015,2015-08-31,"WCH Aiguebelette, France",W8+,85,H1,women,open,senior,FALSE,coxed,heat,90.9,183.63,278.36,371.31
7368,2015,2015-08-31,"WCH Aiguebelette, France",W8+,85,H1,women,open,senior,FALSE,coxed,heat,89.2,179.8,272.72,362.59
7369,2015,2015-08-31,"WCH Aiguebelette, France",W8+,85,H1,women,open,senior,FALSE,coxed,heat,88.95,180.87,274.74,368.56
7370,2015,2015-08-31,"WCH Aiguebelette, France",W8+,85,H1,women,open,senior,FALSE,coxed,heat,91.52,183.75,278.88,372.76
7371,2015,2015-08-31,"WCH Aiguebelette, France",W8+,85,H1,women,open,senior,FALSE,coxed,heat,90.99,181.83,273.9,363.65
7372,2015,2015-08-31,"WCH Aiguebelette, France",W8+,86,H2,women,open,senior,FALSE,coxed,heat,88.9,178.26,268.95,359.58
7373,2015,2015-08-31,"WCH Aiguebelette, France",W8+,86,H2,women,open,senior,FALSE,coxed,heat,89.93,181.9,276.19,371.34
7374,2015,2015-08-31,"WCH Aiguebelette, France",W8+,86,H2,women,open,senior,FALSE,coxed,heat,89.29,181.58,274.90,367.51
7375,2015,2015-08-31,"WCH Aiguebelette, France",W8+,86,H2,women,open,senior,FALSE,coxed,heat,88.84,179.06,270.89,362.12
7376,2015,2015-08-31,"WCH Aiguebelette, France",W8+,86,H2,women,open,senior,FALSE,coxed,heat,89.23,180.8,272.63,363.71
7377,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,270,FA,women,light,senior,FALSE,coxless,final,113.86,230.44,348.53,463.01
7378,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,270,FA,women,light,senior,FALSE,coxless,final,112.2,227.35,342.18,453.98
7379,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,270,FA,women,light,senior,FALSE,coxless,final,111.25,225.46,342.04,454.58
7380,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,270,FA,women,light,senior,FALSE,coxless,final,110.28,224.38,339.55,452.45
7381,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,270,FA,women,light,senior,FALSE,coxless,final,111.79,226.85,343.86,460.07
7382,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,270,FA,women,light,senior,FALSE,coxless,final,114.73,231.12,349.46,465.52
7383,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,253,FB,women,light,senior,FALSE,coxless,final,115,234.79,357.66,477.54
7384,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,253,FB,women,light,senior,FALSE,coxless,final,116.86,236.31,357.45,474.01
7385,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,253,FB,women,light,senior,FALSE,coxless,final,116.29,235.65,356.47,474.52
7386,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,253,FB,women,light,senior,FALSE,coxless,final,115.33,237.48,361.07,477.67
7387,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,253,FB,women,light,senior,FALSE,coxless,final,114.92,236.01,359.05,476.22
7388,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,253,FB,women,light,senior,FALSE,coxless,final,116.93,237.14,358.3,475.18
7389,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,302,FC,women,light,senior,FALSE,coxless,final,134.2,262.3,386.87,511.01
7390,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,302,FC,women,light,senior,FALSE,coxless,final,122.01,244.95,369.32,493.57
7391,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,302,FC,women,light,senior,FALSE,coxless,final,121.19,244.51,368.05,487.16
7392,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,302,FC,women,light,senior,FALSE,coxless,final,122.04,245.70,369.13,489.47
7393,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,302,FC,women,light,senior,FALSE,coxless,final,124.91,251.39,377.89,499.86
7394,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,302,FC,women,light,senior,FALSE,coxless,final,123.11,247.68,371.21,487.96
7395,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,293,FD,women,light,senior,FALSE,coxless,final,125.53,253.28,380.48,505.28
7396,2015,2015-09-04,"WCH Aiguebelette, France",LW1x,293,FD,women,light,senior,FALSE,coxless,final,134.4,269.52,404.39,539.94
7397,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,206,"SA/B 1",women,light,senior,FALSE,coxless,heat,115.14,233.87,352.82,467.82
7398,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,206,"SA/B 1",women,light,senior,FALSE,coxless,heat,115.6,235.23,356.76,474.85
7399,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,206,"SA/B 1",women,light,senior,FALSE,coxless,heat,111.8,227.3,344.46,463.14
7400,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,206,"SA/B 1",women,light,senior,FALSE,coxless,heat,112.86,229.51,347.56,465.7
7401,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,206,"SA/B 1",women,light,senior,FALSE,coxless,heat,115.3,232.84,351.02,467.96
7402,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,206,"SA/B 1",women,light,senior,FALSE,coxless,heat,112.13,231.22,354.31,478.38
7403,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,207,"SA/B 2",women,light,senior,FALSE,coxless,heat,114.8,234.79,356.27,478.06
7404,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,207,"SA/B 2",women,light,senior,FALSE,coxless,heat,115.52,237.15,358.59,474.14
7405,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,207,"SA/B 2",women,light,senior,FALSE,coxless,heat,111.69,228.34,345.96,462.87
7406,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,207,"SA/B 2",women,light,senior,FALSE,coxless,heat,113.67,229.70,347.3,464.96
7407,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,207,"SA/B 2",women,light,senior,FALSE,coxless,heat,116.39,233.44,353.05,472.42
7408,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,207,"SA/B 2",women,light,senior,FALSE,coxless,heat,115.21,236.20,359.2,483.27
7409,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,224,"SC/D 1",women,light,senior,FALSE,coxless,heat,116.99,238.87,362.14,483.55
7410,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,224,"SC/D 1",women,light,senior,FALSE,coxless,heat,115.49,237.08,359.52,480.15
7411,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,224,"SC/D 1",women,light,senior,FALSE,coxless,heat,115.99,235.85,357.34,476.28
7412,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,224,"SC/D 1",women,light,senior,FALSE,coxless,heat,121.36,251.57,382.3,509.06
7413,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,225,"SC/D 2",women,light,senior,FALSE,coxless,heat,117.88,240.87,364.21,484.05
7414,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,225,"SC/D 2",women,light,senior,FALSE,coxless,heat,119.77,242.91,366.1,481.06
7415,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,225,"SC/D 2",women,light,senior,FALSE,coxless,heat,115.23,236.18,359.11,478.67
7416,2015,2015-09-03,"WCH Aiguebelette, France",LW1x,225,"SC/D 2",women,light,senior,FALSE,coxless,heat,116.7,238.10,361.37,481.16
7417,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,113,R1,women,light,senior,FALSE,coxless,heat,118.71,245.85,367.90,485.36
7418,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,113,R1,women,light,senior,FALSE,coxless,heat,118.89,239.94,358.89,475.83
7419,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,113,R1,women,light,senior,FALSE,coxless,heat,119.52,242.60,361.91,478.27
7420,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,113,R1,women,light,senior,FALSE,coxless,heat,128.92,257.98,382.11,504.17
7421,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,114,R2,women,light,senior,FALSE,coxless,heat,118.78,242.72,362.94,482.6
7422,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,114,R2,women,light,senior,FALSE,coxless,heat,121.79,245.98,367.46,489.21
7423,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,114,R2,women,light,senior,FALSE,coxless,heat,124.09,249.72,375.48,497.51
7424,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,114,R2,women,light,senior,FALSE,coxless,heat,135.82,272.90,403.51,531
7425,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,115,R3,women,light,senior,FALSE,coxless,heat,125.95,259.57,389.68,514.81
7426,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,115,R3,women,light,senior,FALSE,coxless,heat,116.74,236.97,357.40,476.88
7427,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,115,R3,women,light,senior,FALSE,coxless,heat,118.45,241.73,363.19,484.52
7428,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,115,R3,women,light,senior,FALSE,coxless,heat,120.24,245.70,368.78,488.89
7429,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,116,R4,women,light,senior,FALSE,coxless,heat,117.51,241.94,367.28,487.67
7430,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,116,R4,women,light,senior,FALSE,coxless,heat,114.79,236.66,358.52,480.45
7431,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,116,R4,women,light,senior,FALSE,coxless,heat,118.33,239.76,359.07,475.45
7432,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,116,R4,women,light,senior,FALSE,coxless,heat,118.75,242.04,363.90,484.4
7433,2015,2015-09-01,"WCH Aiguebelette, France",LW1x,116,R4,women,light,senior,FALSE,coxless,heat,,,,
7434,2015,2015-08-30,"WCH Aiguebelette, France",LW1x,7,H1,women,light,senior,FALSE,coxless,heat,113.08,228.79,346.68,464.14
7435,2015,2015-08-30,"WCH Aiguebelette, France",LW1x,7,H1,women,light,senior,FALSE,coxless,heat,114,232.88,353.98,474.62
7436,2015,2015-08-30,"WCH Aiguebelette, France",LW1x,7,H1,women,light,senior,FALSE,coxless,heat,110.67,231.46,355.67,476.66
7437,2015,2015-08-30,"WCH Aiguebelette, France",LW1x,7,H1,women,light,senior,FALSE,coxless,heat,116.44,240.08,364.81,487.1
7438,2015,2015-08-30,"WCH Aiguebelette, France",LW1x,7,H1,women,light,senior,FALSE,coxless,heat,123.79,261.95,400.09,533.48
7439,2015,2015-08-30,"WCH Aiguebelette, France",LW1x,7,H1,women,light,senior,FALSE,coxless,heat,114.35,232.1,349.59,465.78
7440,2015,2015-08-30,"WCH Aiguebelette, France",LW1x,8,H2,women,light,senior,FALSE,coxless,heat,117.2,238.34,361.21,480.40
7441,2015,2015-08-30,"WCH Aiguebelette, France",LW1x,8,H2,women,light,senior,FALSE,coxless,heat,114.64,236.73,359.1,477.65
7442,2015,2015-08-30,"WCH Aiguebelette, France",LW1x,8,H2,women,light,senior,FALSE,coxless,heat,119.04,240.41,360.84,477.24
